RECORD_TIME,BATTERY_VOLTAGE,COOLANT_TEMPER,DRIVE_SPEED,RPM
2020-06-15 23:48:24+00:00,285,400,0,500
2020-06-15 23:48:25+00:00,285,400,0,500
2020-06-15 23:48:26+00:00,285,400,0,500
2020-06-15 23:48:27+00:00,285,400,0,499
2020-06-15 23:48:28+00:00,285,400,0,501
2020-06-15 23:48:29+00:00,284,400,0,490
2020-06-15 23:48:30+00:00,285,400,0,495
2020-06-15 23:48:31+00:00,284,400,0,495
2020-06-15 23:48:32+00:00,285,400,0,501
2020-06-15 23:48:33+00:00,284,400,0,500
2020-06-15 23:48:34+00:00,285,400,0,500
2020-06-15 23:48:35+00:00,284,400,0,500
2020-06-15 23:48:36+00:00,285,400,0,500
2020-06-15 23:48:37+00:00,284,400,0,500
2020-06-15 23:48:38+00:00,285,400,0,500
2020-06-15 23:48:39+00:00,285,400,0,498
2020-06-15 23:48:40+00:00,287,400,0,511
2020-06-15 23:48:41+00:00,286,400,0,501
2020-06-15 23:48:42+00:00,284,400,0,501
2020-06-15 23:48:43+00:00,286,400,0,501
2020-06-15 23:48:44+00:00,286,400,0,500
2020-06-15 23:48:45+00:00,286,400,0,499
2020-06-15 23:48:46+00:00,285,400,0,500
2020-06-15 23:48:47+00:00,286,400,0,500
2020-06-15 23:48:48+00:00,285,400,0,500
2020-06-15 23:48:49+00:00,285,400,0,502
2020-06-15 23:48:50+00:00,284,400,0,500
2020-06-15 23:48:51+00:00,286,400,0,499
2020-06-15 23:48:52+00:00,286,400,0,502
2020-06-15 23:48:53+00:00,285,400,0,502
2020-06-15 23:48:54+00:00,286,400,0,498
2020-06-15 23:48:55+00:00,286,400,0,498
2020-06-15 23:48:56+00:00,286,400,0,490
2020-06-15 23:48:57+00:00,286,400,0,490
2020-06-15 23:48:58+00:00,285,400,0,496
2020-06-15 23:48:59+00:00,284,400,0,500
2020-06-15 23:49:00+00:00,285,400,0,501
2020-06-15 23:49:01+00:00,285,400,0,501
2020-06-15 23:49:02+00:00,286,400,0,501
2020-06-15 23:49:03+00:00,285,400,0,501
2020-06-15 23:49:04+00:00,285,400,0,499
2020-06-15 23:49:05+00:00,286,400,0,499
2020-06-15 23:49:06+00:00,284,400,0,499
2020-06-15 23:49:07+00:00,285,400,0,507
2020-06-15 23:49:08+00:00,286,400,0,502
2020-06-15 23:49:09+00:00,285,400,0,502
2020-06-15 23:49:10+00:00,285,400,0,500
2020-06-15 23:49:11+00:00,286,400,0,499
2020-06-15 23:49:12+00:00,286,400,0,500
2020-06-15 23:49:13+00:00,284,400,0,499
2020-06-15 23:49:14+00:00,285,400,0,499
2020-06-15 23:49:15+00:00,284,400,0,501
2020-06-15 23:49:16+00:00,285,400,0,501
2020-06-15 23:49:17+00:00,285,400,0,500
2020-06-15 23:49:18+00:00,286,400,0,497
2020-06-15 23:49:19+00:00,286,400,0,503
2020-06-15 23:49:20+00:00,285,400,0,503
2020-06-15 23:49:21+00:00,285,400,0,499
2020-06-15 23:49:22+00:00,285,400,0,497
2020-06-15 23:49:23+00:00,284,400,0,498
2020-06-15 23:49:24+00:00,285,400,0,491
2020-06-15 23:49:25+00:00,286,400,0,491
2020-06-15 23:49:26+00:00,284,400,0,497
2020-06-15 23:49:27+00:00,287,400,0,499
2020-06-15 23:49:28+00:00,285,400,0,500
2020-06-15 23:49:29+00:00,286,400,0,500
2020-06-15 23:49:30+00:00,285,400,0,501
2020-06-15 23:49:31+00:00,286,400,0,501
2020-06-15 23:49:32+00:00,285,400,0,500
2020-06-15 23:49:33+00:00,286,400,0,499
2020-06-15 23:49:34+00:00,285,400,0,502
2020-06-15 23:49:35+00:00,285,400,0,511
2020-06-15 23:49:36+00:00,286,400,0,501
2020-06-15 23:49:37+00:00,284,400,0,501
2020-06-15 23:49:38+00:00,286,400,0,504
2020-06-15 23:49:39+00:00,286,400,0,508
2020-06-15 23:49:40+00:00,285,400,0,503
2020-06-15 23:49:41+00:00,286,400,0,499
2020-06-15 23:49:42+00:00,285,400,0,499
2020-06-15 23:49:43+00:00,285,400,0,499
2020-06-15 23:49:44+00:00,285,400,0,500
2020-06-15 23:49:45+00:00,286,400,0,501
2020-06-15 23:49:46+00:00,285,400,0,499
2020-06-15 23:49:47+00:00,286,400,0,500
2020-06-15 23:49:48+00:00,284,400,0,500
2020-06-15 23:49:49+00:00,285,400,0,499
2020-06-15 23:49:50+00:00,285,400,0,500
2020-06-15 23:49:51+00:00,286,400,0,500
2020-06-15 23:49:52+00:00,285,400,0,490
2020-06-15 23:49:53+00:00,285,400,0,490
2020-06-15 23:49:54+00:00,286,400,0,497
2020-06-15 23:49:55+00:00,286,400,0,497
2020-06-15 23:49:56+00:00,285,400,0,502
2020-06-15 23:49:57+00:00,285,400,0,502
2020-06-15 23:49:58+00:00,285,400,0,499
2020-06-15 23:49:59+00:00,286,400,0,499
2020-06-15 23:50:00+00:00,285,400,0,500
2020-06-15 23:50:01+00:00,285,400,0,500
2020-06-15 23:50:02+00:00,286,400,0,498
2020-06-15 23:50:03+00:00,284,400,0,498
2020-06-15 23:50:04+00:00,285,400,0,510
2020-06-15 23:50:05+00:00,286,400,0,500
2020-06-15 23:50:06+00:00,285,400,0,498
2020-06-15 23:50:07+00:00,285,400,0,500
2020-06-15 23:50:08+00:00,285,400,0,500
2020-06-15 23:50:09+00:00,285,400,0,500
2020-06-15 23:50:10+00:00,285,400,0,499
2020-06-15 23:50:11+00:00,286,400,0,500
2020-06-15 23:50:12+00:00,285,400,0,500
2020-06-15 23:50:13+00:00,286,400,0,499
2020-06-15 23:50:14+00:00,286,400,0,499
2020-06-15 23:50:15+00:00,285,400,0,500
2020-06-15 23:50:16+00:00,285,400,0,500
2020-06-15 23:50:17+00:00,287,400,0,500
2020-06-15 23:50:18+00:00,285,400,0,499
2020-06-15 23:50:19+00:00,286,400,0,498
2020-06-15 23:50:20+00:00,285,400,0,498
2020-06-15 23:50:21+00:00,286,400,0,493
2020-06-15 23:50:22+00:00,287,400,0,498
2020-06-15 23:50:23+00:00,285,400,0,501
2020-06-15 23:50:24+00:00,286,400,0,500
2020-06-15 23:50:25+00:00,285,400,0,500
2020-06-15 23:50:26+00:00,286,400,0,499
2020-06-15 23:50:27+00:00,286,400,0,498
2020-06-15 23:50:28+00:00,286,400,0,500
2020-06-15 23:50:29+00:00,286,400,0,500
2020-06-15 23:50:30+00:00,286,400,0,500
2020-06-15 23:50:31+00:00,286,400,0,506
2020-06-15 23:50:32+00:00,285,400,0,509
2020-06-15 23:50:33+00:00,286,400,0,499
2020-06-15 23:50:34+00:00,285,400,0,499
2020-06-15 23:50:35+00:00,286,400,0,500
2020-06-15 23:50:36+00:00,285,400,0,500
2020-06-15 23:50:37+00:00,286,400,0,497
2020-06-15 23:50:38+00:00,284,400,0,496
2020-06-15 23:50:39+00:00,286,400,0,498
2020-06-15 23:50:40+00:00,285,400,0,498
2020-06-15 23:50:41+00:00,286,400,0,499
2020-06-15 23:50:42+00:00,284,400,0,499
2020-06-15 23:50:43+00:00,286,400,0,498
2020-06-15 23:50:44+00:00,284,400,0,498
2020-06-15 23:50:45+00:00,286,400,0,498
2020-06-15 23:50:46+00:00,284,400,0,500
2020-06-15 23:50:47+00:00,286,400,0,500
2020-06-15 23:50:48+00:00,286,400,0,490
2020-06-15 23:50:49+00:00,285,400,0,495
2020-06-15 23:50:50+00:00,286,400,0,498
2020-06-15 23:50:51+00:00,285,400,0,501
2020-06-15 23:50:52+00:00,286,400,0,501
2020-06-15 23:50:53+00:00,285,400,1,501
2020-06-15 23:50:54+00:00,286,400,0,499
2020-06-15 23:50:55+00:00,285,400,0,499
2020-06-15 23:50:56+00:00,286,400,0,499
2020-06-15 23:50:57+00:00,286,400,0,499
2020-06-15 23:50:58+00:00,283,400,0,499
2020-06-15 23:50:59+00:00,283,400,0,499
2020-06-15 23:51:00+00:00,285,400,0,501
2020-06-15 23:51:01+00:00,285,400,0,501
2020-06-15 23:51:02+00:00,287,400,0,499
2020-06-15 23:51:03+00:00,286,400,0,499
2020-06-15 23:51:04+00:00,286,400,0,500
2020-06-15 23:51:05+00:00,285,400,0,501
2020-06-15 23:51:06+00:00,286,400,0,499
2020-06-15 23:51:07+00:00,285,400,0,498
2020-06-15 23:51:08+00:00,285,400,0,498
2020-06-15 23:51:09+00:00,286,400,0,500
2020-06-15 23:51:10+00:00,285,400,0,498
2020-06-15 23:51:11+00:00,286,400,0,500
2020-06-15 23:51:12+00:00,285,400,0,500
2020-06-15 23:51:13+00:00,285,400,0,499
2020-06-15 23:51:14+00:00,286,400,0,499
2020-06-15 23:51:15+00:00,286,400,0,499
2020-06-15 23:51:16+00:00,285,400,0,495
2020-06-15 23:51:17+00:00,286,400,0,498
2020-06-15 23:51:18+00:00,284,400,0,499
2020-06-15 23:51:19+00:00,287,400,0,500
2020-06-15 23:51:20+00:00,284,400,0,500
2020-06-15 23:51:21+00:00,287,400,0,500
2020-06-15 23:51:22+00:00,285,400,0,500
2020-06-15 23:51:23+00:00,286,400,0,501
2020-06-15 23:51:24+00:00,285,400,0,499
2020-06-15 23:51:25+00:00,286,400,0,499
2020-06-15 23:51:26+00:00,286,400,0,501
2020-06-15 23:51:27+00:00,285,400,0,503
2020-06-15 23:51:28+00:00,285,400,0,500
2020-06-15 23:51:29+00:00,285,400,0,499
2020-06-15 23:51:30+00:00,285,400,0,499
2020-06-15 23:51:31+00:00,285,400,0,499
2020-06-15 23:51:32+00:00,286,400,0,499
2020-06-15 23:51:33+00:00,284,400,0,497
2020-06-15 23:51:34+00:00,286,400,0,500
2020-06-15 23:51:35+00:00,285,400,0,501
2020-06-15 23:51:36+00:00,285,400,0,501
2020-06-15 23:51:37+00:00,285,400,0,499
2020-06-15 23:51:38+00:00,285,400,0,499
2020-06-15 23:51:39+00:00,284,400,0,498
2020-06-15 23:51:40+00:00,287,400,0,499
2020-06-15 23:51:41+00:00,283,400,0,500
2020-06-15 23:51:42+00:00,285,400,0,500
2020-06-15 23:51:43+00:00,284,400,0,497
2020-06-15 23:51:44+00:00,285,400,0,498
2020-06-15 23:51:45+00:00,285,400,0,498
2020-06-15 23:51:46+00:00,284,400,0,501
2020-06-15 23:51:47+00:00,284,400,0,499
2020-06-15 23:51:48+00:00,285,400,0,499
2020-06-15 23:51:49+00:00,286,400,0,499
2020-06-15 23:51:50+00:00,285,400,0,501
2020-06-15 23:51:51+00:00,284,400,0,501
2020-06-15 23:51:52+00:00,285,400,0,498
2020-06-15 23:51:53+00:00,285,400,0,498
2020-06-15 23:51:54+00:00,286,400,0,511
2020-06-15 23:51:55+00:00,285,400,0,511
2020-06-15 23:51:56+00:00,286,400,0,501
2020-06-15 23:51:57+00:00,286,400,0,501
2020-06-15 23:51:58+00:00,286,400,0,499
2020-06-15 23:51:59+00:00,286,400,0,499
2020-06-15 23:52:00+00:00,286,400,0,500
2020-06-15 23:52:01+00:00,286,400,0,500
2020-06-15 23:52:02+00:00,285,400,0,501
2020-06-15 23:52:03+00:00,285,400,0,501
2020-06-15 23:52:04+00:00,286,400,0,499
2020-06-15 23:52:05+00:00,285,400,0,501
2020-06-15 23:52:06+00:00,284,400,0,501
2020-06-15 23:52:07+00:00,286,400,0,500
2020-06-15 23:52:08+00:00,285,400,0,500
2020-06-15 23:52:09+00:00,285,400,0,500
2020-06-15 23:52:10+00:00,286,400,0,499
2020-06-15 23:52:11+00:00,284,400,0,490
2020-06-15 23:52:12+00:00,285,400,0,496
2020-06-15 23:52:13+00:00,284,400,0,499
2020-06-15 23:52:14+00:00,285,400,0,499
2020-06-15 23:52:15+00:00,284,400,0,502
2020-06-15 23:52:16+00:00,285,400,0,497
2020-06-15 23:52:17+00:00,284,400,0,498
2020-06-15 23:52:18+00:00,286,400,0,502
2020-06-15 23:52:19+00:00,284,400,0,498
2020-06-15 23:52:20+00:00,285,400,0,498
2020-06-15 23:52:21+00:00,285,400,0,500
2020-06-15 23:52:22+00:00,283,400,0,513
2020-06-15 23:52:23+00:00,285,400,0,502
2020-06-15 23:52:24+00:00,284,400,0,496
2020-06-15 23:52:25+00:00,286,400,0,496
2020-06-15 23:52:26+00:00,284,400,0,501
2020-06-15 23:52:27+00:00,285,400,0,500
2020-06-15 23:52:28+00:00,284,400,1,499
2020-06-15 23:52:29+00:00,285,400,0,498
2020-06-15 23:52:30+00:00,284,400,0,498
2020-06-15 23:52:31+00:00,286,400,0,498
2020-06-15 23:52:32+00:00,284,400,1,501
2020-06-15 23:52:33+00:00,285,400,0,501
2020-06-15 23:52:34+00:00,284,400,0,499
2020-06-15 23:52:35+00:00,285,400,0,500
2020-06-15 23:52:36+00:00,284,400,0,500
2020-06-15 23:52:37+00:00,285,400,0,499
2020-06-15 23:52:38+00:00,285,400,0,499
2020-06-15 23:52:39+00:00,285,400,0,490
2020-06-15 23:52:40+00:00,286,400,0,499
2020-06-15 23:52:41+00:00,284,400,0,498
2020-06-15 23:52:42+00:00,285,400,0,498
2020-06-15 23:52:43+00:00,285,400,0,497
2020-06-15 23:52:44+00:00,286,400,0,498
2020-06-15 23:52:45+00:00,286,400,0,497
2020-06-15 23:52:46+00:00,286,400,0,498
2020-06-15 23:52:47+00:00,286,400,0,499
2020-06-15 23:52:48+00:00,285,400,0,499
2020-06-15 23:52:49+00:00,285,400,0,498
2020-06-15 23:52:50+00:00,286,400,0,503
2020-06-15 23:52:51+00:00,285,400,0,502
2020-06-15 23:52:52+00:00,287,400,0,500
2020-06-15 23:52:53+00:00,287,400,0,500
2020-06-15 23:52:54+00:00,285,400,0,500
2020-06-15 23:52:55+00:00,287,400,0,500
2020-06-15 23:52:56+00:00,285,400,0,499
2020-06-15 23:52:57+00:00,285,400,1,499
2020-06-15 23:52:58+00:00,286,400,0,500
2020-06-15 23:52:59+00:00,286,400,0,500
2020-06-15 23:53:00+00:00,286,400,0,498
2020-06-15 23:53:01+00:00,286,400,0,498
2020-06-15 23:53:02+00:00,285,400,0,499
2020-06-15 23:53:03+00:00,285,400,0,498
2020-06-15 23:53:04+00:00,286,400,0,500
2020-06-15 23:53:05+00:00,285,400,0,501
2020-06-15 23:53:06+00:00,286,400,0,490
2020-06-15 23:53:07+00:00,286,400,0,497
2020-06-15 23:53:08+00:00,285,400,0,497
2020-06-15 23:53:09+00:00,285,400,0,500
2020-06-15 23:53:10+00:00,284,400,0,500
2020-06-15 23:53:11+00:00,287,400,0,499
2020-06-15 23:53:12+00:00,284,400,0,500
2020-06-15 23:53:13+00:00,286,400,0,501
2020-06-15 23:53:14+00:00,285,400,0,501
2020-06-15 23:53:15+00:00,286,400,0,499
2020-06-15 23:53:16+00:00,285,400,0,499
2020-06-15 23:53:17+00:00,286,400,0,513
2020-06-15 23:53:18+00:00,284,400,0,501
2020-06-15 23:53:19+00:00,285,400,0,501
2020-06-15 23:53:20+00:00,285,400,0,501
2020-06-15 23:53:21+00:00,286,400,0,500
2020-06-15 23:53:22+00:00,284,400,0,501
2020-06-15 23:53:23+00:00,285,400,0,498
2020-06-15 23:53:24+00:00,284,400,0,499
2020-06-15 23:53:25+00:00,285,400,0,499
2020-06-15 23:53:26+00:00,285,400,0,500
2020-06-15 23:53:27+00:00,285,400,0,499
2020-06-15 23:53:28+00:00,284,400,0,500
2020-06-15 23:53:29+00:00,285,400,0,499
2020-06-15 23:53:30+00:00,284,400,0,500
2020-06-15 23:53:31+00:00,285,400,0,500
2020-06-15 23:53:32+00:00,285,400,0,500
2020-06-15 23:53:33+00:00,285,400,0,500
2020-06-15 23:53:34+00:00,286,400,0,490
2020-06-15 23:53:35+00:00,285,400,0,497
2020-06-15 23:53:36+00:00,286,400,0,497
2020-06-15 23:53:37+00:00,285,400,0,499
2020-06-15 23:53:38+00:00,287,400,0,500
2020-06-15 23:53:39+00:00,285,400,0,499
2020-06-15 23:53:40+00:00,287,400,0,500
2020-06-15 23:53:41+00:00,285,400,0,500
2020-06-15 23:53:42+00:00,287,400,0,501
2020-06-15 23:53:43+00:00,286,400,0,500
2020-06-15 23:53:44+00:00,286,400,0,499
2020-06-15 23:53:45+00:00,286,400,0,510
2020-06-15 23:53:46+00:00,284,400,0,500
2020-06-15 23:53:47+00:00,284,400,0,500
2020-06-15 23:53:48+00:00,285,400,0,512
2020-06-15 23:53:49+00:00,285,400,0,512
2020-06-15 23:53:50+00:00,286,400,0,502
2020-06-15 23:53:51+00:00,286,400,0,497
2020-06-15 23:53:52+00:00,285,400,0,495
2020-06-15 23:53:53+00:00,285,400,0,495
2020-06-15 23:53:54+00:00,285,400,0,502
2020-06-15 23:53:55+00:00,286,400,0,502
2020-06-15 23:53:56+00:00,285,400,0,500
2020-06-15 23:53:57+00:00,285,400,0,500
2020-06-15 23:53:58+00:00,286,400,0,499
2020-06-15 23:53:59+00:00,285,400,0,502
2020-06-15 23:54:00+00:00,285,400,0,502
2020-06-15 23:54:01+00:00,285,400,0,502
2020-06-15 23:54:02+00:00,285,400,0,499
2020-06-15 23:54:03+00:00,287,400,0,488
2020-06-15 23:54:04+00:00,285,400,0,497
2020-06-15 23:54:05+00:00,286,400,0,500
2020-06-15 23:54:06+00:00,284,400,0,499
2020-06-15 23:54:07+00:00,286,400,0,499
2020-06-15 23:54:08+00:00,284,400,0,499
2020-06-15 23:54:09+00:00,286,400,0,499
2020-06-15 23:54:10+00:00,284,400,0,499
2020-06-15 23:54:11+00:00,286,400,0,500
2020-06-15 23:54:12+00:00,284,400,0,500
2020-06-15 23:54:13+00:00,284,400,0,503
2020-06-15 23:54:14+00:00,285,400,0,512
2020-06-15 23:54:15+00:00,285,400,0,503
2020-06-15 23:54:16+00:00,286,400,0,498
2020-06-15 23:54:17+00:00,285,400,0,496
2020-06-15 23:54:18+00:00,286,400,0,496
2020-06-15 23:54:19+00:00,285,400,0,499
2020-06-15 23:54:20+00:00,287,400,0,501
2020-06-15 23:54:21+00:00,286,400,0,500
2020-06-15 23:54:22+00:00,287,400,0,499
2020-06-15 23:54:23+00:00,285,400,0,500
2020-06-15 23:54:24+00:00,287,400,0,500
2020-06-15 23:54:25+00:00,285,400,0,499
2020-06-15 23:54:26+00:00,286,400,0,499
2020-06-15 23:54:27+00:00,285,400,0,499
2020-06-15 23:54:28+00:00,287,400,0,499
2020-06-15 23:54:29+00:00,285,400,0,499
2020-06-15 23:54:30+00:00,286,400,0,498
2020-06-15 23:54:31+00:00,286,400,0,490
2020-06-15 23:54:32+00:00,285,400,0,499
2020-06-15 23:54:33+00:00,286,400,0,499
2020-06-15 23:54:34+00:00,284,400,0,499
2020-06-15 23:54:35+00:00,286,400,0,499
2020-06-15 23:54:36+00:00,284,400,0,500
2020-06-15 23:54:37+00:00,286,400,0,498
2020-06-15 23:54:38+00:00,285,400,0,500
2020-06-15 23:54:39+00:00,287,400,0,499
2020-06-15 23:54:40+00:00,285,400,0,499
2020-06-15 23:54:41+00:00,284,400,0,507
2020-06-15 23:54:42+00:00,285,400,0,513
2020-06-15 23:54:43+00:00,285,400,0,502
2020-06-15 23:54:44+00:00,286,400,0,497
2020-06-15 23:54:45+00:00,285,400,0,496
2020-06-15 23:54:46+00:00,287,400,0,496
2020-06-15 23:54:47+00:00,285,400,0,502
2020-06-15 23:54:48+00:00,286,400,0,501
2020-06-15 23:54:49+00:00,286,400,0,498
2020-06-15 23:54:50+00:00,285,400,0,498
2020-06-15 23:54:51+00:00,285,400,0,499
2020-06-15 23:54:52+00:00,287,400,0,499
2020-06-15 23:54:53+00:00,285,400,0,499
2020-06-15 23:54:54+00:00,285,400,0,500
2020-06-15 23:54:55+00:00,285,400,0,500
2020-06-15 23:54:56+00:00,284,400,0,500
2020-06-15 23:54:57+00:00,284,400,0,500
2020-06-15 23:54:58+00:00,286,400,0,488
2020-06-15 23:54:59+00:00,286,400,0,488
2020-06-15 23:55:00+00:00,286,400,0,498
2020-06-15 23:55:01+00:00,286,400,0,498
2020-06-15 23:55:02+00:00,286,400,0,500
2020-06-15 23:55:03+00:00,285,400,0,501
2020-06-15 23:55:04+00:00,286,400,0,500
2020-06-15 23:55:05+00:00,285,400,0,500
2020-06-15 23:55:06+00:00,286,400,0,500
2020-06-15 23:55:07+00:00,285,400,0,500
2020-06-15 23:55:08+00:00,284,400,0,500
2020-06-15 23:55:09+00:00,285,400,0,513
2020-06-15 23:55:10+00:00,285,400,0,509
2020-06-15 23:55:11+00:00,286,400,0,500
2020-06-15 23:55:12+00:00,285,400,0,495
2020-06-15 23:55:13+00:00,285,400,0,495
2020-06-15 23:55:14+00:00,283,400,0,498
2020-06-15 23:55:15+00:00,286,400,0,495
2020-06-15 23:55:16+00:00,285,400,0,504
2020-06-15 23:55:17+00:00,284,400,0,502
2020-06-15 23:55:18+00:00,286,400,0,502
2020-06-15 23:55:19+00:00,286,400,0,498
2020-06-15 23:55:20+00:00,285,400,0,498
2020-06-15 23:55:21+00:00,286,400,0,500
2020-06-15 23:55:22+00:00,285,400,0,500
2020-06-15 23:55:23+00:00,286,400,0,501
2020-06-15 23:55:24+00:00,285,400,0,501
2020-06-15 23:55:25+00:00,286,400,0,500
2020-06-15 23:55:26+00:00,284,400,0,480
2020-06-15 23:55:27+00:00,285,400,0,493
2020-06-15 23:55:28+00:00,286,400,0,500
2020-06-15 23:55:29+00:00,285,400,0,498
2020-06-15 23:55:30+00:00,285,400,0,498
2020-06-15 23:55:31+00:00,285,400,0,502
2020-06-15 23:55:32+00:00,286,400,0,500
2020-06-15 23:55:33+00:00,285,400,0,500
2020-06-15 23:55:34+00:00,285,400,0,500
2020-06-15 23:55:35+00:00,285,400,0,500
2020-06-15 23:55:36+00:00,285,400,0,499
2020-06-15 23:55:37+00:00,285,400,1,910
2020-06-15 23:55:38+00:00,283,400,3,438
2020-06-15 23:55:39+00:00,284,400,3,404
2020-06-15 23:55:40+00:00,285,400,2,482
2020-06-15 23:55:41+00:00,283,400,1,482
2020-06-15 23:55:42+00:00,284,400,3,540
2020-06-15 23:55:43+00:00,284,400,2,631
2020-06-15 23:55:44+00:00,284,400,8,704
2020-06-15 23:55:45+00:00,285,400,8,808
2020-06-15 23:55:46+00:00,284,400,8,808
2020-06-15 23:55:47+00:00,285,400,7,834
2020-06-15 23:55:48+00:00,286,400,4,741
2020-06-15 23:55:49+00:00,284,400,3,643
2020-06-15 23:55:50+00:00,285,400,0,535
2020-06-15 23:55:51+00:00,285,400,0,485
2020-06-15 23:55:52+00:00,286,400,1,485
2020-06-15 23:55:53+00:00,286,400,2,485
2020-06-15 23:55:54+00:00,285,400,3,600
2020-06-15 23:55:55+00:00,285,400,4,600
2020-06-15 23:55:56+00:00,284,400,3,778
2020-06-15 23:55:57+00:00,284,400,4,778
2020-06-15 23:55:58+00:00,285,400,3,702
2020-06-15 23:55:59+00:00,285,400,6,1007
2020-06-15 23:56:00+00:00,285,400,4,1007
2020-06-15 23:56:01+00:00,285,400,4,1007
2020-06-15 23:56:02+00:00,285,400,2,895
2020-06-15 23:56:03+00:00,285,400,2,741
2020-06-15 23:56:04+00:00,284,400,1,652
2020-06-15 23:56:05+00:00,285,400,1,775
2020-06-15 23:56:06+00:00,286,400,0,775
2020-06-15 23:56:07+00:00,286,400,1,549
2020-06-15 23:56:08+00:00,286,400,1,511
2020-06-15 23:56:09+00:00,286,400,2,488
2020-06-15 23:56:10+00:00,285,400,1,490
2020-06-15 23:56:11+00:00,285,400,1,490
2020-06-15 23:56:12+00:00,286,400,2,491
2020-06-15 23:56:13+00:00,284,400,1,500
2020-06-15 23:56:14+00:00,285,400,0,493
2020-06-15 23:56:15+00:00,284,400,0,500
2020-06-15 23:56:16+00:00,284,400,0,508
2020-06-15 23:56:17+00:00,285,400,0,508
2020-06-15 23:56:18+00:00,286,400,0,500
2020-06-15 23:56:19+00:00,285,400,0,500
2020-06-15 23:56:20+00:00,286,400,0,500
2020-06-15 23:56:21+00:00,285,400,0,499
2020-06-15 23:56:22+00:00,286,400,0,491
2020-06-15 23:56:23+00:00,284,400,0,491
2020-06-15 23:56:24+00:00,286,400,0,496
2020-06-15 23:56:25+00:00,286,400,0,499
2020-06-15 23:56:26+00:00,285,400,0,500
2020-06-15 23:56:27+00:00,285,400,0,499
2020-06-15 23:56:28+00:00,286,400,0,499
2020-06-15 23:56:29+00:00,286,400,0,499
2020-06-15 23:56:30+00:00,286,400,0,500
2020-06-15 23:56:31+00:00,285,400,0,500
2020-06-15 23:56:32+00:00,285,400,0,499
2020-06-15 23:56:33+00:00,285,400,0,499
2020-06-15 23:56:34+00:00,285,400,0,499
2020-06-15 23:56:35+00:00,285,400,0,510
2020-06-15 23:56:36+00:00,286,400,0,501
2020-06-15 23:56:37+00:00,285,400,0,501
2020-06-15 23:56:38+00:00,286,400,0,499
2020-06-15 23:56:39+00:00,286,400,0,500
2020-06-15 23:56:40+00:00,286,400,0,500
2020-06-15 23:56:41+00:00,285,400,1,498
2020-06-15 23:56:42+00:00,287,400,0,499
2020-06-15 23:56:43+00:00,285,400,0,500
2020-06-15 23:56:44+00:00,286,400,0,501
2020-06-15 23:56:45+00:00,285,400,0,499
2020-06-15 23:56:46+00:00,286,400,0,499
2020-06-15 23:56:47+00:00,285,400,0,499
2020-06-15 23:56:48+00:00,285,400,0,500
2020-06-15 23:56:49+00:00,285,400,0,499
2020-06-15 23:56:50+00:00,286,400,0,490
2020-06-15 23:56:51+00:00,283,400,0,490
2020-06-15 23:56:52+00:00,285,400,0,494
2020-06-15 23:56:53+00:00,285,400,0,498
2020-06-15 23:56:54+00:00,284,400,0,501
2020-06-15 23:56:55+00:00,285,400,0,501
2020-06-15 23:56:56+00:00,286,400,0,500
2020-06-15 23:56:57+00:00,286,400,0,500
2020-06-15 23:56:58+00:00,285,400,0,499
2020-06-15 23:56:59+00:00,285,400,0,499
2020-06-15 23:57:00+00:00,284,400,0,499
2020-06-15 23:57:01+00:00,284,400,0,499
2020-06-15 23:57:02+00:00,285,400,0,502
2020-06-15 23:57:03+00:00,284,400,0,503
2020-06-15 23:57:04+00:00,285,400,0,502
2020-06-15 23:57:05+00:00,284,400,0,501
2020-06-15 23:57:06+00:00,285,400,0,499
2020-06-15 23:57:07+00:00,284,400,0,499
2020-06-15 23:57:08+00:00,286,400,0,498
2020-06-15 23:57:09+00:00,284,400,0,500
2020-06-15 23:57:10+00:00,285,400,0,499
2020-06-15 23:57:11+00:00,284,390,0,500
2020-06-15 23:57:12+00:00,285,390,0,500
2020-06-15 23:57:13+00:00,284,400,0,499
2020-06-15 23:57:14+00:00,285,400,0,500
2020-06-15 23:57:15+00:00,284,390,0,500
2020-06-15 23:57:16+00:00,285,390,0,499
2020-06-15 23:57:17+00:00,284,390,0,499
2020-06-15 23:57:18+00:00,285,390,0,499
2020-06-15 23:57:19+00:00,286,390,0,492
2020-06-15 23:57:20+00:00,285,390,0,498
2020-06-15 23:57:21+00:00,287,390,0,500
2020-06-15 23:57:22+00:00,286,390,0,499
2020-06-15 23:57:23+00:00,286,390,0,501
2020-06-15 23:57:24+00:00,286,390,0,501
2020-06-15 23:57:25+00:00,286,390,0,500
2020-06-15 23:57:26+00:00,285,390,0,498
2020-06-15 23:57:27+00:00,287,390,0,501
2020-06-15 23:57:28+00:00,286,390,0,500
2020-06-15 23:57:29+00:00,286,390,0,500
2020-06-15 23:57:30+00:00,284,390,0,511
2020-06-15 23:57:31+00:00,285,390,0,500
2020-06-15 23:57:32+00:00,284,390,0,500
2020-06-15 23:57:33+00:00,285,390,0,494
2020-06-15 23:57:34+00:00,284,390,0,700
2020-06-15 23:57:35+00:00,285,390,3,700
2020-06-15 23:57:36+00:00,284,390,3,540
2020-06-15 23:57:37+00:00,286,390,4,622
2020-06-15 23:57:38+00:00,285,390,6,827
2020-06-15 23:57:39+00:00,286,390,8,1231
2020-06-15 23:57:40+00:00,285,390,7,1326
